"Ubs,V","Ibs,A","Isun,A","Ipt1,A","Ipt2,A","Ipt3,A","Ipt4,A","Ipt5,A","Ipt6,A","Ipt7,A","Ipt10,A","Ipt11,A","Ipt12,A","Ipt13,A","Ipt14,A","Ipt15,A","Ipt16,A","Ipt17,A","TR1,C","TR2,C","TR3,C","TR4,C","TR5,C","TR6,C","TR7,C","TR8,C","TR9,C","TR10,C","TR11,C","TR12,C","TR13,C","TR14,C","TR15,C","TR16,C","TDS1,C","TDS2,C","TDS3,C","TDS4,C","TDS5,C","TDS6,C","TDS7,C","TDS8,C","TDS9,C","TKpt,C","TGbv,C","TNap,C","TPrd2,C","TPrd1,C","TDS24,C"
14.69,0.24,0.75,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,8.0,9.0,11.0,10.0,10.0,10.0,8.0,14.0,14.0,12.0,14.0,12.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,26.0,19.0,19.0,-45.0,20.0,22.0
14.69,0.24,0.77,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,8.0,9.0,11.0,10.0,11.0,10.0,9.0,12.0,16.0,12.0,14.0,13.0,13.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,26.0,19.0,19.0,20.0,20.0,22.0
0.46,0.96,1.71,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,21.0,14.0,9.0,8.0,9.0,10.0,11.0,10.0,10.0,9.0,16.0,12.0,15.0,14.0,13.0,14.0,17.0,17.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
0.66,1.01,1.71,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,72.0,8.0,12.0,10.0,11.0,10.0,72.0,9.0,16.0,12.0,15.0,14.0,13.0,-24.0,17.0,-94.0,18.0,18.0,17.0,-56.0,18.0,73.0,73.0,85.0,-55.0,19.0,76.0,73.0,-68.0
0.66,1.01,0.48,2.87,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,72.0,8.0,12.0,-114.0,-112.0,-114.0,-112.0,9.0,16.0,12.0,15.0,-121.0,13.0,-141.0,-94.0,-94.0,18.0,73.0,-56.0,-56.0,18.0,73.0,73.0,85.0,-55.0,19.0,-55.0,74.0,-54.0
14.69,0.24,1.12,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,10.0,8.0,10.0,12.0,11.0,12.0,12.0,11.0,14.0,17.0,13.0,-121.0,13.0,14.0,17.0,-94.0,18.0,18.0,18.0,-56.0,18.0,73.0,73.0,26.0,19.0,19.0,19.0,74.0,-54.0
14.76,0.24,1.04,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,10.0,10.0,10.0,12.0,11.0,12.0,12.0,11.0,14.0,17.0,13.0,16.0,15.0,16.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.69,0.21,0.75,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,11.0,14.0,17.0,13.0,17.0,15.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.21,0.85,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,12.0,10.0,10.0,12.0,12.0,12.0,13.0,11.0,17.0,17.0,15.0,17.0,13.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.21,0.88,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,12.0,10.0,12.0,14.0,12.0,12.0,13.0,12.0,14.0,17.0,15.0,17.0,15.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.69,0.24,0.69,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,12.0,11.0,12.0,14.0,12.0,14.0,13.0,11.0,16.0,17.0,13.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.21,0.83,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,12.0,11.0,12.0,14.0,12.0,14.0,13.0,12.0,16.0,19.0,15.0,17.0,15.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.19,0.93,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,12.0,11.0,12.0,14.0,12.0,14.0,13.0,12.0,14.0,19.0,15.0,17.0,17.0,14.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.21,0.72,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,11.0,12.0,14.0,14.0,14.0,13.0,12.0,14.0,19.0,15.0,19.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,26.0,19.0,19.0,19.0,20.0,21.0
14.69,0.27,0.43,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,11.0,12.0,14.0,14.0,14.0,14.0,12.0,12.0,19.0,17.0,17.0,15.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,26.0,19.0,19.0,19.0,20.0,21.0
14.76,0.24,0.61,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,12.0,13.0,14.0,14.0,14.0,14.0,13.0,12.0,19.0,15.0,19.0,17.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,21.0
14.76,0.24,0.53,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,11.0,13.0,15.0,14.0,15.0,14.0,13.0,14.0,20.0,17.0,19.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.32,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,11.0,13.0,15.0,14.0,15.0,14.0,13.0,12.0,20.0,17.0,19.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,21.0
14.76,0.24,0.43,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,13.0,12.0,13.0,15.0,14.0,15.0,14.0,13.0,11.0,20.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.61,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,14.0,12.0,13.0,15.0,15.0,15.0,14.0,13.0,14.0,20.0,17.0,20.0,17.0,21.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.29,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,14.0,12.0,14.0,15.0,15.0,15.0,16.0,13.0,11.0,20.0,18.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,14.0,12.0,14.0,17.0,15.0,15.0,16.0,13.0,11.0,20.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,14.0,12.0,14.0,17.0,15.0,15.0,16.0,13.0,11.0,20.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,21.0,22.0,14.0,12.0,14.0,17.0,15.0,15.0,16.0,13.0,11.0,20.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,14.0,12.0,14.0,17.0,15.0,15.0,16.0,13.0,11.0,20.0,17.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.16,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,14.0,14.0,17.0,15.0,15.0,16.0,15.0,9.0,22.0,18.0,20.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.83,0.21,0.45,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,16.0,14.0,14.0,17.0,15.0,17.0,16.0,15.0,8.0,22.0,18.0,20.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.19,0.13,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,14.0,16.0,17.0,17.0,17.0,16.0,15.0,9.0,22.0,17.0,22.0,18.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.19,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,16.0,14.0,16.0,17.0,17.0,15.0,17.0,16.0,8.0,22.0,20.0,20.0,18.0,22.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.11,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,17.0,17.0,16.0,15.0,6.0,22.0,17.0,20.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,17.0,17.0,16.0,15.0,8.0,22.0,18.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.19,0.19,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,15.0,15.0,16.0,16.0,4.0,22.0,18.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.29,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,17.0,17.0,17.0,15.0,3.0,22.0,17.0,20.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.05,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,17.0,15.0,17.0,15.0,6.0,22.0,17.0,20.0,17.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,26.0,19.0,19.0,20.0,20.0,22.0
14.76,0.21,0.24,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,15.0,15.0,16.0,16.0,3.0,22.0,18.0,20.0,18.0,18.0,19.0,19.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,26.0,19.0,19.0,20.0,20.0,22.0
14.83,0.27,0.67,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,16.0,18.0,17.0,17.0,16.0,16.0,3.0,22.0,17.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,26.0,19.0,19.0,20.0,20.0,22.0
14.83,0.21,0.59,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,15.0,17.0,18.0,17.0,15.0,16.0,15.0,4.0,22.0,18.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,27.0,19.0,19.0,20.0,20.0,22.0
14.69,0.21,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,16.0,14.0,16.0,18.0,15.0,15.0,16.0,15.0,-2.0,19.0,15.0,19.0,17.0,16.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,22.0
14.63,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,15.0,16.0,18.0,15.0,14.0,14.0,13.0,-5.0,17.0,13.0,17.0,17.0,13.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,22.0
14.56,0.24,0.0,2.87,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,16.0,14.0,16.0,17.0,14.0,14.0,14.0,13.0,-10.0,17.0,13.0,16.0,15.0,13.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,22.0
14.56,0.24,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,14.0,14.0,17.0,12.0,14.0,13.0,13.0,-13.0,16.0,-123.0,16.0,15.0,10.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,22.0
14.56,0.24,0.0,0.09,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-117.0,14.0,14.0,14.0,17.0,12.0,12.0,13.0,12.0,-17.0,16.0,10.0,-121.0,13.0,10.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,20.0,20.0,27.0,-55.0,19.0,20.0,21.0,22.0
14.5,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,14.0,14.0,14.0,15.0,11.0,73.0,13.0,11.0,-18.0,16.0,10.0,14.0,82.0,10.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,75.0
14.5,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,14.0,12.0,13.0,15.0,11.0,11.0,12.0,11.0,-20.0,16.0,10.0,14.0,13.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,20.0,20.0,27.0,19.0,19.0,20.0,21.0,23.0
14.43,0.21,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,14.0,12.0,13.0,15.0,10.0,11.0,10.0,11.0,-21.0,14.0,10.0,12.0,12.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.43,0.24,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,12.0,13.0,15.0,10.0,11.0,10.0,9.0,-25.0,14.0,9.0,12.0,12.0,6.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.43,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,12.0,13.0,14.0,10.0,10.0,10.0,9.0,-26.0,14.0,9.0,12.0,10.0,6.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.43,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,13.0,11.0,12.0,14.0,8.0,10.0,10.0,8.0,-26.0,14.0,9.0,11.0,10.0,8.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.43,0.21,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,11.0,12.0,14.0,8.0,10.0,9.0,8.0,-28.0,14.0,7.0,11.0,10.0,5.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.37,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,11.0,12.0,14.0,7.0,8.0,9.0,8.0,-29.0,14.0,7.0,11.0,9.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,21.0,23.0
14.37,0.24,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,12.0,10.0,12.0,12.0,7.0,8.0,9.0,6.0,-31.0,14.0,7.0,9.0,9.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,20.0,23.0
14.37,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,10.0,12.0,12.0,7.0,7.0,7.0,6.0,-31.0,14.0,7.0,9.0,9.0,5.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,27.0,20.0,19.0,20.0,20.0,23.0
14.37,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,10.0,12.0,12.0,7.0,7.0,7.0,6.0,-31.0,12.0,5.0,9.0,7.0,3.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.24,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,8.0,10.0,12.0,5.0,7.0,7.0,5.0,-33.0,12.0,5.0,9.0,7.0,3.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,10.0,8.0,10.0,11.0,5.0,7.0,6.0,5.0,-33.0,11.0,5.0,8.0,7.0,2.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,27.0,20.0,20.0,20.0,20.0,23.0
14.3,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,9.0,8.0,10.0,11.0,4.0,5.0,6.0,5.0,-34.0,11.0,4.0,8.0,5.0,2.0,18.0,18.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,20.0,20.0,20.0,23.0
14.3,0.27,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,9.0,7.0,9.0,11.0,4.0,5.0,6.0,3.0,-34.0,11.0,4.0,6.0,5.0,2.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.21,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,7.0,9.0,11.0,4.0,4.0,4.0,3.0,-34.0,-89.0,4.0,6.0,5.0,2.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.21,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,7.0,9.0,11.0,4.0,4.0,4.0,3.0,-34.0,-89.0,4.0,6.0,5.0,2.0,-28.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.21,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,7.0,9.0,11.0,4.0,4.0,4.0,3.0,-34.0,-89.0,4.0,6.0,5.0,2.0,-28.0,18.0,18.0,-92.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.21,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,7.0,9.0,11.0,4.0,4.0,4.0,3.0,-34.0,-89.0,4.0,6.0,5.0,2.0,-28.0,18.0,18.0,-92.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.3,0.21,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,9.0,7.0,9.0,11.0,4.0,4.0,4.0,3.0,-34.0,-89.0,4.0,6.0,5.0,2.0,-28.0,18.0,18.0,-92.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
14.24,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,5.0,9.0,8.0,4.0,2.0,4.0,0.0,-37.0,-89.0,2.0,4.0,4.0,0.0,-28.0,18.0,18.0,-92.0,19.0,18.0,18.0,18.0,18.0,27.0,20.0,19.0,20.0,20.0,23.0
5.9,0.24,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,5.0,7.0,8.0,1.0,2.0,3.0,0.0,-37.0,8.0,2.0,4.0,2.0,-2.0,18.0,18.0,18.0,18.0,19.0,18.0,17.0,18.0,17.0,27.0,19.0,19.0,19.0,20.0,23.0
14.17,0.24,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,4.0,6.0,8.0,1.0,2.0,1.0,0.0,-37.0,8.0,1.0,4.0,2.0,-2.0,18.0,18.0,18.0,18.0,19.0,17.0,17.0,17.0,17.0,27.0,19.0,19.0,19.0,19.0,23.0
14.17,0.21,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,6.0,4.0,6.0,7.0,1.0,1.0,1.0,0.0,-37.0,8.0,1.0,3.0,2.0,-2.0,18.0,18.0,18.0,18.0,19.0,17.0,17.0,17.0,17.0,27.0,19.0,19.0,19.0,19.0,23.0
14.17,0.24,0.0,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,4.0,6.0,7.0,1.0,1.0,1.0,-1.0,-37.0,6.0,1.0,3.0,2.0,-3.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,27.0,19.0,19.0,19.0,19.0,23.0
14.17,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,4.0,4.0,6.0,7.0,-1.0,1.0,1.0,-1.0,-37.0,6.0,-1.0,3.0,2.0,-3.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,27.0,19.0,19.0,19.0,19.0,23.0
14.17,0.27,0.0,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,4.0,2.0,4.0,7.0,-1.0,1.0,1.0,-1.0,-37.0,6.0,-1.0,1.0,1.0,-3.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,27.0,19.0,19.0,19.0,19.0,23.0
